PVWatts: Hourly PV Performance Data,,,,,,,,,,
3,5,3,0,0,15.6,1,0,15.6,0,0
3,5,4,0,0,16.1,1,0,16.1,0,0
3,5,5,0,0,16.7,5.2,0,16.7,0,0
3,5,6,1,5,17.2,3.6,4.563,15.817,403.714,0
3,5,7,5,54,16.7,4.1,49.911,16.304,4447.436,3807.512
3,5,8,16,113,16.7,4.6,112.062,17.702,9942.803,9190.569
3,5,9,7,140,16.7,3.6,132.608,18.43,11753.345,10961.854
3,5,10,7,262,17.8,0,252.663,26.897,21534.721,20511.826
3,5,11,1,249,17.8,6.2,233.28,21.017,20437.643,19442.326
3,5,12,4,209,16.1,5.7,196.8,18.782,17419.414,16497.852
3,5,13,5,199,16.7,4.1,188.016,19.737,16569.066,15667.723
3,5,14,1,156,17.2,5.7,143.13,18.856,12664.33,11852.665
3,5,15,0,124,17.8,5.2,112.806,18.914,9978.798,9225.794
3,5,16,0,69,17.2,3.1,62.018,17.333,5525.793,4864.642
3,5,17,0,17,16.1,3.1,15.038,14.94,1354.373,773.135
3,5,18,0,0,15.6,3.6,0,15.6,0,0
3,5,19,0,0,15,3.1,0,15,0,0
3,5,20,0,0,15,4.6,0,15,0,0
3,5,21,0,0,15,4.6,0,15,0,0
3,5,22,0,0,15.6,2.1,0,15.6,0,0
3,5,23,0,0,15,4.6,0,15,0,0
3,6,0,0,0,15,3.1,0,15,0,0
3,6,1,0,0,15,3.6,0,15,0,0
3,6,2,0,0,15.6,2.6,0,15.6,0,0
3,6,3,0,0,15,3.1,0,15,0,0
3,6,4,0,0,14.4,2.6,0,14.4,0,0
3,6,5,0,0,17.2,2.6,0,17.2,0,0
3,6,6,0,16,15,2.6,14.159,13.585,1282.988,703.066
3,6,7,0,56,14.4,2.1,49.934,13.843,4519.533,3878.202
3,6,8,1,175,15.6,3.1,164.748,18.021,14631.569,13775.372
3,6,9,53,220,16.1,3.1,258.535,21.065,22622.521,21571.877
3,6,10,135,270,18.9,2.1,408.957,28.788,34534.184,33153.285
3,6,11,64,334,19.4,1.5,401.999,30.648,33653.863,32299.027
3,6,12,11,239,17.2,4.1,233.174,21.658,20367.857,19374.281
3,6,13,10,304,16.1,4.6,297.944,21.248,26074.529,24933.152
3,6,14,3,262,16.1,3.6,250.431,20.941,21947.012,20913.646
3,6,15,3,176,15.6,4.6,166.125,18.067,14748.434,13889.55
3,6,16,3,76,15.6,3.6,69.941,16,6258.677,5582.873
3,6,17,5,14,15,3.6,13.491,13.857,1192.222,613.971
3,6,18,0,0,14.4,4.1,0,14.4,0,0
3,6,19,0,0,14.4,3.6,0,14.4,0,0
3,6,20,0,0,14.4,3.6,0,14.4,0,0
3,6,21,0,0,14.4,3.1,0,14.4,0,0
3,6,22,0,0,14.4,0,0,14.4,0,0
3,6,23,0,0,13.9,3.1,0,13.9,0,0
3,7,0,0,0,13.9,3.1,0,13.9,0,0
3,7,1,0,0,14.4,0,0,14.4,0,0
3,7,2,0,0,13.9,5.2,0,13.9,0,0
3,7,3,0,0,13.3,1.5,0,13.3,0,0
3,7,4,0,0,13.3,1.5,0,13.3,0,0
3,7,5,0,0,14.4,3.6,0,14.4,0,0
3,7,6,3,13,15,4.1,11.952,13.758,1065.12,489.204
3,7,7,7,57,15,4.1,53.399,14.668,4786.846,4140.283
3,7,8,2,162,15,3.6,151.819,17.012,13543.514,12712.109
3,7,9,1,261,15,4.1,248.104,19.234,21914.762,20882.217
3,7,10,9,285,15.6,4.1,277.371,20.682,24337.355,23242.146
3,7,11,10,322,14.4,5.2,315.723,19.574,27844.533,26655.061
3,7,12,6,379,15,4.1,371.064,22.256,32323.025,31007.088
3,7,13,728,165,16.7,3.1,893.871,36.881,72543.422,69785.359
3,7,14,621,195,16.7,4.6,734.304,31.908,60902.523,58618.543
3,7,15,224,213,14.4,6.2,362.958,20.427,31598.432,30303.42
3,7,16,49,77,15.6,4.6,92.446,16.756,8084.047,7370.953
3,7,17,2,21,15,4.6,18.946,14.133,1701.134,1113.479
3,7,18,0,0,15,3.6,0,15,0,0
3,7,19,0,0,15,2.1,0,15,0,0
3,7,20,0,0,15,3.6,0,15,0,0
3,7,21,0,0,15,4.6,0,15,0,0
3,7,22,0,0,15,4.6,0,15,0,0
3,7,23,0,0,15,4.1,0,15,0,0
3,8,0,0,0,13.9,3.6,0,13.9,0,0
3,8,1,0,0,13.9,5.2,0,13.9,0,0
3,8,2,0,0,13.3,3.1,0,13.3,0,0
3,8,3,0,0,12.2,3.1,0,12.2,0,0
3,8,4,0,0,12.8,5.2,0,12.8,0,0
3,8,5,0,0,13.9,3.6,0,13.9,0,0
3,8,6,9,21,13.9,4.1,20.718,12.845,1832.153,1242.063
3,8,7,528,56,14.4,5.2,265.449,18.206,21453.453,20432.615
3,8,8,716,83,15.6,3.6,533.703,26.74,44464.754,42771.566
3,8,9,764,108,16.1,4.1,739.477,31.669,61297.523,58998.215
3,8,10,838,108,16.1,5.2,914.915,33.398,75518.328,72631.695
3,8,11,749,160,16.7,5.2,953.67,34.998,78157.82,75154.594
3,8,12,880,125,16.7,6.2,1032.683,34.546,84823.328,81515.086
3,8,13,703,199,16.7,6.2,906.844,32.488,75207.617,72334.555
3,8,14,825,107,16.1,5.2,806.784,31.613,66964.25,64439.168
3,8,15,751,87,16.1,5.2,583.126,27.219,48691.828,46855.512
3,8,16,564,63,15,3.6,307.542,21.783,24881.904,23772.334
3,8,17,50,26,13.9,4.1,34.956,13.772,2877.424,2267.696
3,8,18,0,0,13.9,4.1,0,13.9,0,0
3,8,19,0,0,13.9,4.1,0,13.9,0,0
3,8,20,0,0,13.3,5.2,0,13.3,0,0
3,8,21,0,0,13.9,5.2,0,13.9,0,0
3,8,22,0,0,13.9,3.6,0,13.9,0,0
3,8,23,0,0,13.3,1.5,0,13.3,0,0
3,9,0,0,0,13.9,2.6,0,13.9,0,0
3,9,1,0,0,13.9,1.5,0,13.9,0,0
3,9,2,0,0,13.9,0,0,13.9,0,0
3,9,3,0,0,13.9,1.5,0,13.9,0,0
3,9,4,0,0,13.9,2.6,0,13.9,0,0
3,9,5,0,0,13.9,2.1,0,13.9,0,0
3,9,6,1,22,13.9,2.6,19.716,12.664,1788.13,1198.859
3,9,7,12,92,13.9,3.6,89.283,14.375,8013.268,7301.641
3,9,8,9,147,14.4,4.1,140.619,16.14,12582.879,11773.029
3,9,9,8,240,15.6,3.6,231.43,19.643,20400.721,19406.324
3,9,10,502,352,18.3,2.6,862.844,38.418,69491.094,66861.797
3,9,11,155,283,17.8,5.7,453.024,26.032,38770.32,37260.32
3,9,12,207,358,16.1,5.7,588.581,26.198,50332.328,48438.824
3,9,13,568,242,16.7,5.7,819.43,31.156,68402.844,65818.695
3,9,14,838,101,16.7,5.7,810.165,31.307,67341.016,64800.527
3,9,15,731,84,16.1,5.2,566.603,26.91,47377.176,45586.023
3,9,16,463,79,15,4.6,282.73,20.431,23207.961,22142.215
3,9,17,22,41,15,5.2,44.26,14.976,3860.024,3231.496
3,9,18,0,0,14.4,4.6,0,14.4,0,0
3,9,19,0,0,14.4,4.1,0,14.4,0,0
3,9,20,0,0,13.9,3.6,0,13.9,0,0
3,9,21,0,0,13.9,2.6,0,13.9,0,0
3,9,22,0,0,13.3,2.6,0,13.3,0,0
3,9,23,0,0,12.8,2.6,0,12.8,0,0
3,10,0,0,0,12.8,1.5,0,12.8,0,0
3,10,1,0,0,12.2,0,0,12.2,0,0
3,10,2,0,0,11.1,2.1,0,11.1,0,0
3,10,3,0,0,10.6,3.1,0,10.6,0,0
3,10,4,0,0,12.2,0,0,12.2,0,0
3,10,5,0,0,12.8,3.1,0,12.8,0,0
3,10,6,41,23,12.8,3.6,29.199,11.921,2431.184,1829.885
3,10,7,50,121,13.9,2.1,137.974,15.799,12178.938,11378.059
3,10,8,9,149,15,2.6,142.42,17.239,12681.224,11869.182
3,10,9,76,205,15.6,1.5,259.787,21.762,22650.625,21599.258
3,10,10,299,326,16.1,3.6,636.743,29.51,53578.621,51569.246
3,10,11,557,275,17.2,5.7,880.813,32.829,72959.898,70184.016
3,10,12,747,208,17.8,5.2,1008.652,37.082,81816.336,78647.57
3,10,13,122,343,16.7,6.7,477.251,24.635,41107.492,39523.641
3,10,14,263,264,16.7,6.2,502.004,24.831,43119.719,41470.793
3,10,15,349,190,15.6,6.7,424.535,22.077,36564.113,35122.113
3,10,16,464,95,15,5.2,295.591,20.026,24374.729,23278.537
3,10,17,288,25,13.9,4.6,80.317,14.659,5596.723,4934.162
3,10,18,0,0,13.3,4.6,0,13.3,0,0
3,10,19,0,0,13.3,4.1,0,13.3,0,0
3,10,20,0,0,13.9,5.7,0,13.9,0,0
3,10,21,0,0,13.9,3.6,0,13.9,0,0
3,10,22,0,0,13.3,3.1,0,13.3,0,0
3,10,23,0,0,13.3,0,0,13.3,0,0
3,11,0,0,0,12.8,2.6,0,12.8,0,0
3,11,1,0,0,13.9,2.6,0,13.9,0,0
3,11,2,0,0,13.3,1.5,0,13.3,0,0
3,11,3,0,0,13.3,1.5,0,13.3,0,0
3,11,4,0,0,12.8,2.6,0,12.8,0,0
3,11,5,0,0,12.2,0,0,12.2,0,0
3,11,6,5,20,12.8,2.1,18.451,11.573,1658.393,1071.532
3,11,7,191,94,14.4,2.1,171.332,17.177,14520.075,13666.438
3,11,8,343,180,16.1,0,400.268,31.022,32961.32,31626.801
3,11,9,555,210,17.2,2.6,682.456,33.498,56134.191,54031.074
3,11,10,620,246,17.8,4.6,863.334,35.233,70635.18,67957.992
3,11,11,647,261,17.2,5.2,959.084,35.522,78399.383,75385.359
3,11,12,650,263,17.2,5.7,967.174,34.821,79335.742,76279.719
3,11,13,627,249,16.7,7.2,881.528,30.583,73789.727,70978.164
3,11,14,564,219,16.7,5.2,711.155,30.367,59434.352,57206.887
3,11,15,447,172,16.7,6.2,476.539,24.685,40474.781,38911.105
3,11,16,128,103,16.1,7.2,155.456,17.998,13351.046,12523.985
3,11,17,17,38,15,6.2,39.416,14.698,3456.893,2836.118
3,11,18,0,0,15,5.7,0,15,0,0
3,11,19,0,0,15.6,5.7,0,15.6,0,0
3,11,20,0,0,15,4.6,0,15,0,0
3,11,21,0,0,14.4,4.1,0,14.4,0,0
3,11,22,0,0,13.9,2.6,0,13.9,0,0
3,11,23,0,0,13.3,3.6,0,13.3,0,0
3,12,0,0,0,13.3,3.1,0,13.3,0,0
3,12,1,0,0,13.3,3.6,0,13.3,0,0
3,12,2,0,0,13.3,1.5,0,13.3,0,0
3,12,3,0,0,13.3,0,0,13.3,0,0
3,12,4,0,0,13.9,1.5,0,13.9,0,0
3,12,5,0,0,13.9,3.6,0,13.9,0,0
3,12,6,2,18,13.9,3.1,16.221,12.664,1464.553,881.28
3,12,7,7,79,14.4,2.6,74.113,14.519,6659.75,5975.85
3,12,8,6,209,15,3.1,200.48,18.336,17772.346,16842.318
3,12,9,10,251,14.4,4.1,243.272,18.624,21544.291,20521.154
3,12,10,5,333,15,3.6,321.201,21.317,28101.15,26904.615
3,12,11,0,359,16.1,4.1,342.069,22.748,29729.402,28487.537
3,12,12,100,248,17.2,4.1,359.691,24.275,31038.518,29759.551
3,12,13,71,320,15.6,4.1,386.999,23.299,33544.27,32192.658
3,12,14,1,261,15.6,7.7,245.88,18.685,21773.037,20744.096
3,12,15,37,198,15.6,7.2,216.908,18.226,19199.354,18234.672
3,12,16,252,116,14.4,6.2,224.293,17.375,19073.051,18111.463
3,12,17,13,17,14.4,6.7,17.404,13.813,1501.024,917.077
3,12,18,0,0,14.4,4.1,0,14.4,0,0
3,12,19,0,0,14.4,6.2,0,14.4,0,0
3,12,20,0,0,13.9,4.1,0,13.9,0,0
3,12,21,0,0,13.3,3.1,0,13.3,0,0
3,12,22,0,0,12.8,3.6,0,12.8,0,0
3,12,23,0,0,12.8,2.1,0,12.8,0,0
3,13,0,0,0,13.9,1.5,0,13.9,0,0
3,13,1,0,0,13.3,2.1,0,13.3,0,0
3,13,2,0,0,13.3,2.6,0,13.3,0,0
3,13,3,0,0,12.8,3.1,0,12.8,0,0
3,13,4,0,0,12.8,2.6,0,12.8,0,0
3,13,5,0,0,13.3,2.1,0,13.3,0,0
3,13,6,0,22,13.3,2.6,19.494,11.993,1778.93,1189.83
3,13,7,1,100,14.4,2.1,92.284,15.024,8304.538,7586.863
3,13,8,11,163,16.1,2.6,156.888,18.586,13882.749,13043.659
3,13,9,56,299,16.7,3.1,343.47,23.662,29702.137,28461.037
3,13,10,659,234,17.2,4.1,891.305,35.557,72806.898,70037.57
3,13,11,573,266,17.8,5.2,886.677,34.803,72738.695,69972.281
3,13,12,604,221,18.3,6.2,877.926,33.423,72510.953,69754.273
3,13,13,506,258,18.3,6.7,776.196,31.025,64836.371,62397.348
3,13,14,849,74,16.7,7.7,779.862,28.268,65758.727,63282.586
3,13,15,821,67,16.7,6.2,597.393,26.854,49886.531,48008.656
3,13,16,686,48,15.6,6.2,335.695,20.997,26975.393,25809.672
3,13,17,286,26,14.4,7.2,77.613,14.9,5366.515,4708.524
3,13,18,0,0,13.9,5.7,0,13.9,0,0
3,13,19,0,0,13.9,5.2,0,13.9,0,0
3,13,20,0,0,13.9,7.2,0,13.9,0,0
3,13,21,0,0,13.3,3.1,0,13.3,0,0
3,13,22,0,0,13.3,0,0,13.3,0,0
3,13,23,0,0,12.8,3.6,0,12.8,0,0
3,14,0,0,0,11.7,2.6,0,11.7,0,0
3,14,1,0,0,11.1,2.1,0,11.1,0,0
3,14,2,0,0,11.1,2.1,0,11.1,0,0
3,14,3,0,0,11.1,2.6,0,11.1,0,0
3,14,4,0,0,10.6,0,0,10.6,0,0
3,14,5,0,0,11.7,2.1,0,11.7,0,0
3,14,6,190,28,11.7,3.1,59.679,11.59,4377.752,3739.186
3,14,7,351,89,13.3,3.1,232.32,17.349,19324.896,18357.133
3,14,8,64,131,13.9,4.1,162.974,16.426,14484.96,13632.128
3,14,9,81,311,16.1,4.1,375.932,23.155,32578.719,31255.354
3,14,10,95,234,16.1,3.1,330.737,23.311,28662.932,27450.859
3,14,11,134,381,15.6,3.1,537.126,27.537,45641.598,43909.172
3,14,12,321,410,15.6,4.1,774.781,31.929,64460.484,62036.504
3,14,13,15,432,15.6,5.2,433.294,23.812,37470.516,36000.777
3,14,14,10,243,15.6,5.2,234.561,19.477,20692.383,19690.699
3,14,15,4,198,14.4,5.2,186.913,17.036,16670.904,15767.151
3,14,16,1,120,13.9,7.7,111.408,14.734,10039.696,9285.39
3,14,17,32,40,13.3,7.2,43.105,13.009,3733.033,3106.953
3,14,18,0,0,13.3,9.3,0,13.3,0,0
3,14,19,0,0,13.3,5.7,0,13.3,0,0
3,14,20,0,0,13.3,6.7,0,13.3,0,0
3,14,21,0,0,13.9,6.2,0,13.9,0,0
3,14,22,0,0,12.2,7.2,0,12.2,0,0
3,14,23,0,0,11.7,4.1,0,11.7,0,0
3,15,0,0,0,11.7,10.3,0,11.7,0,0
3,15,1,0,0,11.1,8.2,0,11.1,0,0
3,15,2,0,0,10.6,5.2,0,10.6,0,0
3,15,3,0,0,10,7.2,0,10,0,0
3,15,4,0,0,9.4,4.6,0,9.4,0,0
3,15,5,0,0,10,5.7,0,10,0,0
3,15,6,136,30,10,4.6,53.521,9.691,4157.718,3523.429
3,15,7,532,67,11.1,4.6,281.611,15.531,23206.123,22140.426
3,15,8,721,98,12.8,7.7,558.854,20.505,48026.406,46213.023
3,15,9,684,169,13.9,11.3,748.583,22.302,64927.793,62485.105
3,15,10,800,159,14.4,11.3,938.065,25.17,80557.336,77446.055
3,15,11,736,234,15,13.4,1021.094,25.545,87586.547,84147.43
3,15,12,659,242,15.6,14.4,954.191,24.987,82063.953,78883.82
3,15,13,109,387,13.9,15.4,494.478,18.361,43845.906,42173.16
3,15,14,270,266,13.9,15.4,506.376,18.308,44824.063,43118.945
3,15,15,140,191,13.9,15.4,281.741,16.151,25049.225,23935.223
3,15,16,117,134,13.9,11.3,181.737,15.415,15904.047,15018.344
3,15,17,64,26,14.4,7.2,37.058,14.097,2987.159,2375.348
3,15,18,0,0,13.9,5.2,0,13.9,0,0
3,15,19,0,0,13.3,5.2,0,13.3,0,0
3,15,20,0,0,12.8,4.6,0,12.8,0,0
3,15,21,0,0,12.2,4.1,0,12.2,0,0
3,15,22,0,0,12.8,4.1,0,12.8,0,0
3,15,23,0,0,11.7,2.6,0,11.7,0,0
3,16,0,0,0,11.7,3.1,0,11.7,0,0
3,16,1,0,0,11.1,5.2,0,11.1,0,0
3,16,2,0,0,10.6,2.6,0,10.6,0,0
3,16,3,0,0,10.6,2.1,0,10.6,0,0
3,16,4,0,0,9.4,2.6,0,9.4,0,0
3,16,5,0,0,8.9,2.6,0,8.9,0,0
3,16,6,146,30,10.6,2.1,54.339,10.172,4169.517,3534.999
3,16,7,540,68,12.2,1.5,286.117,18.763,23244.543,22177.85
3,16,8,727,98,15,2.1,563.042,29.006,46498.246,44736.965
3,16,9,808,121,16.1,6.2,792.941,29.344,66498.453,63992.336
3,16,10,860,136,17.2,5.2,969.945,35.619,79199.688,76149.781
3,16,11,877,143,16.7,7.7,1057.635,32.655,87680.852,84237.219
3,16,12,881,143,16.7,8.2,1064.064,32.187,88416.32,84937.391
3,16,13,858,137,16.7,9.8,976.065,29.309,82196.031,79009.82
3,16,14,815,123,16.7,8.8,811.106,27.886,68536.141,65946.484
3,16,15,730,101,16.1,10.3,580.376,23.115,49398.934,47538.074
3,16,16,560,71,14.4,5.7,307.87,19.569,25128.23,24012.131
3,16,17,189,34,13.9,5.2,66.325,14.327,4922.103,4272.884
3,16,18,0,0,12.8,4.6,0,12.8,0,0
3,16,19,0,0,14.4,3.1,0,14.4,0,0
3,16,20,0,0,14.4,2.1,0,14.4,0,0
3,16,21,0,0,13.9,2.6,0,13.9,0,0
3,16,22,0,0,12.8,3.1,0,12.8,0,0
3,16,23,0,0,12.2,4.6,0,12.2,0,0
3,17,0,0,0,11.7,5.2,0,11.7,0,0
3,17,1,0,0,12.2,4.1,0,12.2,0,0
3,17,2,0,0,11.7,2.1,0,11.7,0,0
3,17,3,0,0,11.7,0,0,11.7,0,0
3,17,4,0,0,10.6,0,0,10.6,0,0
3,17,5,0,0,8.9,2.6,0,8.9,0,0
3,17,6,196,29,10.6,3.1,59.59,10.442,4366.524,3728.177
3,17,7,586,63,12.8,2.6,298.732,18.755,24193.279,23101.852
3,17,8,744,97,14.4,4.1,572.843,25.987,47991.75,46179.555
3,17,9,844,106,16.1,3.1,805.904,34.781,65816.602,63338.121
3,17,10,889,119,17.2,2.6,969.342,41.32,76917.336,73969.195
3,17,11,902,125,18.9,5.7,1051.818,38.058,84901.969,81590.039
3,17,12,905,125,17.8,5.7,1056.938,37.158,85700.57,82351.063
3,17,13,883,120,17.2,6.7,970.863,33.312,80186.063,77091.625
3,17,14,843,108,17.2,6.7,816.694,30.684,68078.977,65508.188
3,17,15,770,89,16.7,5.2,589.962,27.968,49038.688,47190.355
3,17,16,613,63,15.6,4.6,319.426,21.83,25678.668,24547.904
3,17,17,240,32,13.9,6.2,70.816,14.338,5043.953,4392.335
3,17,18,0,0,13.3,4.6,0,13.3,0,0
3,17,19,0,0,12.8,3.6,0,12.8,0,0
3,17,20,0,0,12.8,2.6,0,12.8,0,0
3,17,21,0,0,12.8,1.5,0,12.8,0,0
3,17,22,0,0,13.3,2.6,0,13.3,0,0
3,17,23,0,0,13.9,2.6,0,13.9,0,0
3,18,0,0,0,13.9,2.6,0,13.9,0,0
3,18,1,0,0,12.8,2.1,0,12.8,0,0
3,18,2,0,0,12.8,3.1,0,12.8,0,0
3,18,3,0,0,11.1,2.6,0,11.1,0,0
3,18,4,0,0,11.1,2.1,0,11.1,0,0
3,18,5,0,0,10.6,2.1,0,10.6,0,0
3,18,6,1,30,11.1,3.6,26.971,10.206,2475.12,1872.994
3,18,7,271,99,12.8,4.1,206.396,15.832,17463.66,16541.039
3,18,8,325,186,13.9,3.1,395.31,22.214,33980.34,32615.869
3,18,9,34,260,14.4,2.6,281.695,20.899,24679.67,23575.445
3,18,10,14,271,15,3.1,265.265,20.418,23303.094,22234.883
3,18,11,9,392,15,3.6,382.679,22.757,33257.371,31914.188
3,18,12,8,434,16.1,5.2,425.258,23.552,36821.055,35371.219
3,18,13,666,197,16.7,6.7,864.758,30.353,72462.344,69707.742
3,18,14,278,258,15.6,7.2,502.088,23.379,43412.328,41753.828
3,18,15,809,76,15.6,7.7,599.004,24.153,50654.355,48749.516
3,18,16,666,54,15,7.7,329.591,19.551,26644.701,25487.949
3,18,17,264,29,13.9,8.8,71.733,14.216,5000.189,4349.434
3,18,18,0,0,13.3,9.3,0,13.3,0,0
3,18,19,0,0,13.3,7.2,0,13.3,0,0
3,18,20,0,0,12.8,5.2,0,12.8,0,0
3,18,21,0,0,12.8,2.1,0,12.8,0,0
3,18,22,0,0,12.2,4.6,0,12.2,0,0
3,18,23,0,0,11.7,3.6,0,11.7,0,0
3,19,0,0,0,11.7,4.1,0,11.7,0,0
3,19,1,0,0,11.7,2.6,0,11.7,0,0
3,19,2,0,0,11.7,2.1,0,11.7,0,0
3,19,3,0,0,11.1,0,0,11.1,0,0
3,19,4,0,0,10,2.6,0,10,0,0
3,19,5,0,0,11.1,4.6,0,11.1,0,0
3,19,6,230,28,11.7,6.2,63.355,11.671,4503.561,3862.541
3,19,7,648,57,13.3,6.2,316.895,17.673,25708.283,24576.727
3,19,8,802,81,15,3.6,590.907,27.534,49108.484,47257.727
3,19,9,868,99,15,5.7,812.09,29.315,68106.367,65534.453
3,19,10,913,97,16.1,8.8,968.357,29.343,81523.688,78368.328
3,19,11,930,113,15.6,10.3,1066.939,28.86,90089.258,86529.344
3,19,12,865,114,15.6,12.9,1004.151,26.315,85821.094,82465.891
3,19,13,700,212,15,12.9,911.581,24.667,78479.875,75462.25
3,19,14,469,233,15.6,14.4,642.444,21.787,55919.711,53824.547
3,19,15,525,179,15,14.4,525.665,19.891,45583.91,43853.422
3,19,16,275,123,13.3,14.4,235.905,15.207,20195.838,19206.545
3,19,17,191,34,12.2,12.9,63.91,12.266,4748.55,4102.738
3,19,18,0,0,12.2,8.2,0,12.2,0,0
3,19,19,0,0,12.2,4.6,0,12.2,0,0
3,19,20,0,0,13.3,3.1,0,13.3,0,0
3,19,21,0,0,12.8,4.1,0,12.8,0,0
3,19,22,0,0,13.3,5.2,0,13.3,0,0
3,19,23,0,0,12.8,6.2,0,12.8,0,0
3,20,0,0,0,12.2,3.6,0,12.2,0,0
3,20,1,0,0,11.7,3.6,0,11.7,0,0
3,20,2,0,0,10,3.1,0,10,0,0
3,20,3,0,0,8.3,2.6,0,8.3,0,0
3,20,4,0,0,7.8,2.1,0,7.8,0,0
3,20,5,0,0,8.3,3.1,0,8.3,0,0
3,20,6,115,31,9.4,3.1,46.75,8.729,3678.557,3053.526
3,20,7,67,128,12.2,4.6,147.811,13.872,13116.407,12294.625
3,20,8,365,186,13.9,5.2,419.71,20.857,36282.324,34848.891
3,20,9,485,235,15,4.1,653.309,28.535,55074.734,53010.746
3,20,10,401,280,16.1,3.6,694.077,31.629,57807.039,55641.352
3,20,11,586,272,16.7,5.7,904.105,32.823,74892.227,72032.906
3,20,12,736,205,16.1,6.2,990.685,33.162,81928.703,78754.781
3,20,13,734,200,16.1,6.2,930.244,32.233,77241.445,74278.961
3,20,14,536,235,16.1,5.2,697.74,29.585,58529.637,56336.629
3,20,15,286,212,16.1,4.6,400.693,24.19,34210.133,32838.859
3,20,16,201,133,17.2,5.7,216.317,20.486,18263.033,17321.168
3,20,17,13,39,13.3,6.2,37.904,13.029,3370.281,2751.165
3,20,18,0,0,12.2,6.7,0,12.2,0,0
3,20,19,0,0,12.2,5.7,0,12.2,0,0
3,20,20,0,0,11.7,4.6,0,11.7,0,0
3,20,21,0,0,11.1,4.1,0,11.1,0,0
3,20,22,0,0,11.1,3.1,0,11.1,0,0
3,20,23,0,0,10.6,6.7,0,10.6,0,0
3,21,0,0,0,10.6,5.2,0,10.6,0,0
3,21,1,0,0,10.6,4.1,0,10.6,0,0
3,21,2,0,0,10,4.1,0,10,0,0
3,21,3,0,0,10,3.1,0,10,0,0
3,21,4,0,0,10,1.5,0,10,0,0
3,21,5,0,0,10,0,0,10,0,0
3,21,6,3,31,10.6,2.1,28.025,9.309,2571.033,1967.1
3,21,7,1,46,10.6,3.1,41.171,9.886,3788.278,3161.134
3,21,8,57,247,12.2,5.2,276.75,16.232,24699.535,23594.785
3,21,9,11,169,12.2,4.6,162.432,14.598,14647.87,13791.299
3,21,10,5,156,10.6,3.6,145.937,12.69,13276.385,12451.006
3,21,11,5,217,10,2.6,204.129,13.797,18479.418,17532.307
3,21,12,1,385,12.2,6.2,366.221,17.594,32591.244,31267.516
3,21,13,7,303,12.2,7.7,289.753,15.896,25984.676,24845.713
3,21,14,193,349,12.2,5.7,515.34,20.709,45143.695,43427.926
3,21,15,143,153,9.4,8.2,241.452,12.341,21798.209,20768.631
3,21,16,61,119,11.7,10.3,136.339,12.704,12170.809,11370.108
3,21,17,116,35,11.1,8.2,51.234,10.949,4042.215,3410.165
3,21,18,0,0,10.6,11.3,0,10.6,0,0
3,21,19,0,0,10,11.3,0,10,0,0
3,21,20,0,0,10,7.7,0,10,0,0
3,21,21,0,0,10,8.2,0,10,0,0
3,21,22,0,0,8.9,3.6,0,8.9,0,0
3,21,23,0,0,8.3,3.1,0,8.3,0,0
3,22,0,0,0,7.8,0,0,7.8,0,0
3,22,1,0,0,8.3,2.6,0,8.3,0,0
3,22,2,0,0,7.8,2.1,0,7.8,0,0
3,22,3,0,0,6.7,1.5,0,6.7,0,0
3,22,4,0,0,7.2,2.1,0,7.2,0,0
3,22,5,0,0,7.8,3.1,0,7.8,0,0
3,22,6,170,36,8.9,3.1,60.59,8.563,4654.205,4010.241
3,22,7,535,79,11.1,3.1,298.102,16.724,24598.289,23496.213
3,22,8,711,112,12.2,4.1,571.233,23.743,48436.016,46608.531
3,22,9,805,137,13.9,5.2,809.731,28.943,68058.336,65488.402
3,22,10,847,153,15,5.7,976.837,32.581,80966,77836.117
3,22,11,869,160,14.4,7.7,1067.006,30.48,89396.555,85870.289
3,22,12,869,161,15.6,10.8,1068.614,28.519,90378.625,86804.609
3,22,13,852,153,15.6,9.3,983.109,28.748,83009.797,79786.039
3,22,14,809,138,15.6,8.8,816.385,26.851,69313.82,66691.906
3,22,15,720,114,15,9.8,581.693,22.271,49688.598,47817.641
3,22,16,554,80,13.9,8.8,308.99,17.728,25413.094,24289.418
3,22,17,189,38,13.3,9.3,65.953,13.499,4926.053,4276.756
3,22,18,0,1,12.8,7.7,0.914,11.83,83.472,0
3,22,19,0,0,12.8,5.2,0,12.8,0,0
3,22,20,0,0,12.2,2.6,0,12.2,0,0
3,22,21,0,0,13.3,2.1,0,13.3,0,0
3,22,22,0,0,12.2,3.1,0,12.2,0,0
3,22,23,0,0,10.6,3.6,0,10.6,0,0
3,23,0,0,0,10.6,4.6,0,10.6,0,0
3,23,1,0,0,10,3.6,0,10,0,0
3,23,2,0,0,9.4,4.1,0,9.4,0,0
3,23,3,0,0,9.4,2.6,0,9.4,0,0
3,23,4,0,0,10,3.1,0,10,0,0
3,23,5,1,1,8.9,2.6,0.914,6.975,85.304,0
3,23,6,143,48,9.4,3.1,66.688,9.223,5354.121,4696.375
3,23,7,413,85,12.8,2.6,253.501,17.632,20996.902,19987.578
3,23,8,377,193,13.9,2.1,434.269,24.471,36924.785,35471.781
3,23,9,366,250,15,2.6,560.251,28.481,47262.891,45475.637
3,23,10,730,180,15,5.7,902.003,30.892,75381.938,72501.266
3,23,11,929,108,15.6,5.7,1059.951,34.8,86954.375,83545.43
3,23,12,698,163,15.6,7.2,898.125,29.829,75483.75,72598.625
