PVWatts: Hourly PV Performance Data,,,,,,,,,,
2,26,20,0,0,11.7,7.7,0,11.7,0,0
2,26,21,0,0,11.1,5.2,0,11.1,0,0
2,26,22,0,0,10.6,7.2,0,10.6,0,0
2,26,23,0,0,10.6,4.6,0,10.6,0,0
2,27,0,0,0,9.4,3.6,0,9.4,0,0
2,27,1,0,0,8.9,3.6,0,8.9,0,0
2,27,2,0,0,8.3,3.6,0,8.3,0,0
2,27,3,0,0,7.8,3.6,0,7.8,0,0
2,27,4,0,0,6.1,3.1,0,6.1,0,0
2,27,5,0,0,6.7,2.6,0,6.7,0,0
2,27,6,116,15,7.2,5.2,38.811,6.612,5876.983,4655.209
2,27,7,608,38,9.4,3.1,269.783,14.281,43653.832,41593.215
2,27,8,818,58,11.1,2.6,555.513,24.077,93370.5,89835.266
2,27,9,910,74,13.3,3.6,801.743,31.043,133184,128164.156
2,27,10,956,84,15,2.1,980.435,41.019,155783.703,149800.953
2,27,11,975,90,15.6,5.2,1077.73,36.33,175480.641,168587.688
2,27,12,968,90,15,8.2,1077.911,30.686,180434.453,173302.156
2,27,13,948,86,13.9,10.8,995.885,25.909,170451.984,163797.688
2,27,14,907,76,13.9,11.3,832.871,23.552,143626.031,138172.094
2,27,15,825,61,13.3,11.3,600.05,20.085,103501.453,99614.07
2,27,16,658,43,13.3,9.8,328.169,17.099,53938.277,51607.176
2,27,17,215,21,11.7,13.4,72.85,11.894,10818.476,9500.8
2,27,18,0,0,11.7,9.8,0,11.7,0,0
2,27,19,0,0,11.7,4.6,0,11.7,0,0
2,27,20,0,0,11.7,4.6,0,11.7,0,0
2,27,21,0,0,11.1,5.7,0,11.1,0,0
2,27,22,0,0,10.6,5.7,0,10.6,0,0
2,27,23,0,0,10,3.6,0,10,0,0
2,28,0,0,0,9.4,4.6,0,9.4,0,0
2,28,1,0,0,9.4,2.6,0,9.4,0,0
2,28,2,0,0,8.3,4.1,0,8.3,0,0
2,28,3,0,0,7.8,2.6,0,7.8,0,0
2,28,4,0,0,7.8,4.6,0,7.8,0,0
2,28,5,0,0,7.8,4.1,0,7.8,0,0
2,28,6,2,18,7.8,4.6,16.377,6.754,3034.775,1866.276
2,28,7,178,80,9.4,5.2,153.299,10.991,26597.078,24945.322
2,28,8,421,143,11.1,4.1,416.351,18.974,72282.914,69424.594
2,28,9,561,192,12.2,1.5,665.061,30.947,110705.586,106557.148
2,28,10,636,224,12.2,6.2,851.687,26.552,145313.156,139787.344
2,28,11,667,240,12.8,5.2,955.646,31.033,159698.516,153540.125
2,28,12,615,264,13.3,7.2,931.004,27.918,157930.109,151851.391
2,28,13,557,250,13.9,11.3,820.351,23.366,142120.281,136730.109
2,28,14,562,200,13.3,9.3,694.582,22.346,120583.898,116063.125
2,28,15,416,154,13.3,11.8,444.567,18.011,77912.242,74880.633
2,28,16,151,99,12.8,9.8,165.399,14.368,28799.375,27097.615
2,28,17,10,23,12.2,9.3,23.541,11.713,4186.232,2996.316
2,28,18,0,0,11.5,6,0,11.5,0,0
2,28,19,0,0,11.3,3.8,0,11.3,0,0
2,28,20,0,0,10.7,2.8,0,10.7,0,0
2,28,21,0,0,10.4,2.1,0,10.4,0,0
2,28,22,0,0,10.2,2.3,0,10.2,0,0
2,28,23,0,0,10.1,2.1,0,10.1,0,0
3,1,0,0,0,10.4,1.5,0,10.4,0,0
3,1,1,0,0,10.4,1.3,0,10.4,0,0
3,1,2,0,0,10.4,1,0,10.4,0,0
3,1,3,0,0,10.1,0.8,0,10.1,0,0
3,1,4,0,0,9.3,1.6,0,9.3,0,0
3,1,5,0,0,8.6,1.5,0,8.6,0,0
3,1,6,17,20,8.3,1.5,21.557,6.7,3825.41,2642.229
3,1,7,467,51,9.4,0,235.401,16.681,38233.355,36308.043
3,1,8,694,68,12.2,0,499.388,31.218,81286.758,78148.68
3,1,9,741,110,15.6,0,722.273,43.463,112853.063,108625.094
3,1,10,885,92,16.1,3.1,926.555,37.851,149602.391,143891.656
3,1,11,890,98,16.7,4.1,1004.354,38.542,161739.703,155488.688
3,1,12,930,99,16.1,5.2,1051.596,36.375,171195.484,164506.172
3,1,13,909,94,16.1,4.6,969.251,36.305,157756.953,151686
3,1,14,867,84,15.6,4.6,809.727,32.46,133840.234,128793.664
3,1,15,716,68,15.6,4.6,542.927,26.782,90839.633,87389.641
3,1,16,463,83,15,5.2,288.394,20.074,47546.824,45385.938
3,1,17,47,39,13.9,4.6,52.413,14.07,8939.277,7658.563
3,1,18,0,0,13.3,2.1,0,13.3,0,0
3,1,19,0,0,12.8,2.1,0,12.8,0,0
3,1,20,0,0,13.3,3.1,0,13.3,0,0
3,1,21,0,0,13.3,2.6,0,13.3,0,0
3,1,22,0,0,13.9,2.1,0,13.9,0,0
3,1,23,0,0,12.8,2.1,0,12.8,0,0
3,2,0,0,0,12.8,2.1,0,12.8,0,0
3,2,1,0,0,12.8,2.1,0,12.8,0,0
3,2,2,0,0,12.8,1,0,12.8,0,0
3,2,3,0,0,12.2,1.5,0,12.2,0,0
3,2,4,0,0,11.7,1,0,11.7,0,0
3,2,5,0,0,12.2,2.1,0,12.2,0,0
3,2,6,1,14,12.2,1.5,12.548,10.539,2293.287,1138.461
3,2,7,13,58,12.8,2.1,56.878,12.395,10254.048,8947.537
3,2,8,8,187,13.9,3.1,182.993,16.759,32668.264,30876.66
3,2,9,87,333,15,0,414.861,30.562,69416.664,66644.492
3,2,10,96,304,16.7,1.5,396.448,27.849,67260.547,64552.262
3,2,11,485,285,16.7,3.6,820.116,34.418,134808.875,129722.719
3,2,12,291,335,16.1,3.6,668.366,31.427,111483.789,107306.625
3,2,13,548,252,17.2,3.6,813.688,35.345,133091.906,128075.813
3,2,14,276,305,16.1,3.6,549.847,28.804,92705.023,89192.313
3,2,15,525,144,16.1,3.6,501.803,27.157,84144.648,80914.891
3,2,16,303,112,15,3.6,247.123,20.229,41358.621,39355.91
3,2,17,81,29,13.9,3.6,49.147,13.985,7961.016,6699.304
3,2,18,0,0,13.9,3.1,0,13.9,0,0
3,2,19,0,0,13.9,2.6,0,13.9,0,0
3,2,20,0,0,13.9,1.5,0,13.9,0,0
3,2,21,0,0,13.3,2.1,0,13.3,0,0
3,2,22,0,0,13.3,0,0,13.3,0,0
3,2,23,0,0,12.8,0,0,12.8,0,0
3,3,0,0,0,12.2,0,0,12.2,0,0
3,3,1,0,0,12.2,1.5,0,12.2,0,0
3,3,2,0,0,11.7,1.5,0,11.7,0,0
3,3,3,0,0,11.7,1.5,0,11.7,0,0
3,3,4,0,0,11.1,2.1,0,11.1,0,0
3,3,5,0,0,11.1,2.1,0,11.1,0,0
3,3,6,57,19,11.7,2.1,30.296,10.668,4900.017,3696.71
3,3,7,306,82,14.4,1.5,207.456,18.554,34285.738,32455.816
3,3,8,248,164,16.1,0,326.933,28.653,54517.32,52170.453
3,3,9,1,215,17.8,0,202.209,26.749,34493.078,32658.213
3,3,10,495,276,18.9,2.1,778.725,38.034,125660.742,120942.141
3,3,11,752,172,20.6,1.5,969.027,48.259,148442.25,142781.844
3,3,12,681,235,21.1,2.1,970.607,47.026,149656.469,143943.375
3,3,13,883,111,23.3,2.1,964.453,48.971,147110.844,141507.906
3,3,14,688,163,19.4,4.6,762.266,35.301,124332.813,119666.375
3,3,15,556,109,17.8,4.1,488.86,28.493,81343.664,78203.773
3,3,16,294,108,17.2,3.1,238.4,22.514,39464.156,37508.563
3,3,17,70,24,15.6,3.1,40.76,15.518,6524.604,5290.499
3,3,18,0,0,15,1.5,0,15,0,0
3,3,19,0,0,14.4,1.5,0,14.4,0,0
3,3,20,0,0,14.4,0,0,14.4,0,0
3,3,21,0,0,14.4,0,0,14.4,0,0
3,3,22,0,0,14.4,1.5,0,14.4,0,0
3,3,23,0,0,14.4,2.1,0,14.4,0,0
3,4,0,0,0,15,2.1,0,15,0,0
3,4,1,0,0,13.3,0,0,13.3,0,0
3,4,2,0,0,13.3,0,0,13.3,0,0
3,4,3,0,0,17.2,3.1,0,17.2,0,0
3,4,4,0,0,15,0,0,15,0,0
3,4,5,0,0,11.7,0,0,11.7,0,0
3,4,6,1,17,16.1,0,15.213,13.381,2748.148,1584.945
3,4,7,19,64,16.7,1.5,67.323,16.647,11879.565,10540.755
3,4,8,14,150,19.4,2.1,147.576,21.778,25724.16,24091.996
3,4,9,117,230,21.7,3.1,332.734,28.41,56214.477,53821.07
3,4,10,21,329,25.6,4.6,335.262,31.827,55811.547,53429.238
3,4,11,7,306,27.2,2.6,297.222,33.978,48964.941,46766.887
3,4,12,277,295,27.2,2.6,608.73,41.324,96666.266,93018.391
3,4,13,244,384,24.4,3.1,642.11,39.286,103002.617,99132.984
3,4,14,572,248,24.4,3.1,751.848,41.821,118748.867,114298.516
3,4,15,210,171,23.9,4.1,319.871,30.966,52966.719,50661.941
3,4,16,102,119,20,2.6,165.668,23.413,28008.215,26324.516
3,4,17,11,35,18.9,1.5,36.946,18.632,6421.043,5188.915
3,4,18,0,0,18.9,2.1,0,18.9,0,0
3,4,19,0,0,18.9,0,0,18.9,0,0
3,4,20,0,0,18.9,0,0,18.9,0,0
3,4,21,0,0,18.9,2.1,0,18.9,0,0
3,4,22,0,0,17.2,2.6,0,17.2,0,0
3,4,23,0,0,17.8,0,0,17.8,0,0
3,5,0,0,0,17.2,2.6,0,17.2,0,0
3,5,1,0,0,16.1,0,0,16.1,0,0
3,5,2,0,0,15.6,1,0,15.6,0,0
3,5,3,0,0,15.6,1,0,15.6,0,0
3,5,4,0,0,16.1,1,0,16.1,0,0
3,5,5,0,0,16.7,5.2,0,16.7,0,0
3,5,6,1,5,17.2,3.6,4.563,15.817,807.428,0
3,5,7,5,54,16.7,4.1,49.911,16.304,8894.872,7615.024
3,5,8,16,113,16.7,4.6,112.062,17.702,19885.605,18381.139
3,5,9,7,140,16.7,3.6,132.608,18.43,23506.689,21923.709
3,5,10,7,262,17.8,0,252.663,26.897,43069.441,41023.652
3,5,11,1,249,17.8,6.2,233.28,21.017,40875.285,38884.652
3,5,12,4,209,16.1,5.7,196.8,18.782,34838.828,32995.703
3,5,13,5,199,16.7,4.1,188.016,19.737,33138.133,31335.445
3,5,14,1,156,17.2,5.7,143.13,18.856,25328.66,23705.33
3,5,15,0,124,17.8,5.2,112.806,18.914,19957.596,18451.588
3,5,16,0,69,17.2,3.1,62.018,17.333,11051.586,9729.283
3,5,17,0,17,16.1,3.1,15.038,14.94,2708.745,1546.27
3,5,18,0,0,15.6,3.6,0,15.6,0,0
3,5,19,0,0,15,3.1,0,15,0,0
3,5,20,0,0,15,4.6,0,15,0,0
3,5,21,0,0,15,4.6,0,15,0,0
3,5,22,0,0,15.6,2.1,0,15.6,0,0
3,5,23,0,0,15,4.6,0,15,0,0
3,6,0,0,0,15,3.1,0,15,0,0
3,6,1,0,0,15,3.6,0,15,0,0
3,6,2,0,0,15.6,2.6,0,15.6,0,0
3,6,3,0,0,15,3.1,0,15,0,0
3,6,4,0,0,14.4,2.6,0,14.4,0,0
3,6,5,0,0,17.2,2.6,0,17.2,0,0
3,6,6,0,16,15,2.6,14.159,13.585,2565.976,1406.132
3,6,7,0,56,14.4,2.1,49.934,13.843,9039.066,7756.404
3,6,8,1,175,15.6,3.1,164.748,18.021,29263.139,27550.744
3,6,9,53,220,16.1,3.1,258.535,21.065,45245.043,43143.754
3,6,10,135,270,18.9,2.1,408.957,28.788,69068.367,66306.57
3,6,11,64,334,19.4,1.5,401.999,30.648,67307.727,64598.055
3,6,12,11,239,17.2,4.1,233.174,21.658,40735.715,38748.563
3,6,13,10,304,16.1,4.6,297.944,21.248,52149.059,49866.305
3,6,14,3,262,16.1,3.6,250.431,20.941,43894.023,41827.293
3,6,15,3,176,15.6,4.6,166.125,18.067,29496.867,27779.1
3,6,16,3,76,15.6,3.6,69.941,16,12517.354,11165.746
3,6,17,5,14,15,3.6,13.491,13.857,2384.445,1227.942
3,6,18,0,0,14.4,4.1,0,14.4,0,0
3,6,19,0,0,14.4,3.6,0,14.4,0,0
3,6,20,0,0,14.4,3.6,0,14.4,0,0
3,6,21,0,0,14.4,3.1,0,14.4,0,0
3,6,22,0,0,14.4,0,0,14.4,0,0
3,6,23,0,0,13.9,3.1,0,13.9,0,0
3,7,0,0,0,13.9,3.1,0,13.9,0,0
3,7,1,0,0,14.4,0,0,14.4,0,0
3,7,2,0,0,13.9,5.2,0,13.9,0,0
3,7,3,0,0,13.3,1.5,0,13.3,0,0
3,7,4,0,0,13.3,1.5,0,13.3,0,0
3,7,5,0,0,14.4,3.6,0,14.4,0,0
3,7,6,3,13,15,4.1,11.952,13.758,2130.24,978.407
3,7,7,7,57,15,4.1,53.399,14.668,9573.692,8280.566
3,7,8,2,162,15,3.6,151.819,17.012,27087.027,25424.219
3,7,9,1,261,15,4.1,248.104,19.234,43829.523,41764.434
3,7,10,9,285,15.6,4.1,277.371,20.682,48674.711,46484.293
3,7,11,10,322,14.4,5.2,315.723,19.574,55689.066,53310.121
3,7,12,6,379,15,4.1,371.064,22.256,64646.051,62014.176
3,7,13,728,165,16.7,3.1,893.871,36.881,145086.844,139570.719
3,7,14,621,195,16.7,4.6,734.304,31.908,121805.047,117237.086
3,7,15,224,213,14.4,6.2,362.958,20.427,63196.863,60606.84
3,7,16,49,77,15.6,4.6,92.446,16.756,16168.094,14741.905
3,7,17,2,21,15,4.6,18.946,14.133,3402.269,2226.959
3,7,18,0,0,15,3.6,0,15,0,0
3,7,19,0,0,15,2.1,0,15,0,0
3,7,20,0,0,15,3.6,0,15,0,0
3,7,21,0,0,15,4.6,0,15,0,0
3,7,22,0,0,15,4.6,0,15,0,0
3,7,23,0,0,15,4.1,0,15,0,0
3,8,0,0,0,13.9,3.6,0,13.9,0,0
3,8,1,0,0,13.9,5.2,0,13.9,0,0
3,8,2,0,0,13.3,3.1,0,13.3,0,0
3,8,3,0,0,12.2,3.1,0,12.2,0,0
3,8,4,0,0,12.8,5.2,0,12.8,0,0
3,8,5,0,0,13.9,3.6,0,13.9,0,0
3,8,6,9,21,13.9,4.1,20.718,12.845,3664.306,2484.126
3,8,7,528,56,14.4,5.2,265.449,18.206,42906.906,40865.23
3,8,8,716,83,15.6,3.6,533.703,26.74,88929.508,85543.133
3,8,9,764,108,16.1,4.1,739.477,31.669,122595.047,117996.43
3,8,10,838,108,16.1,5.2,914.915,33.398,151036.656,145263.391
3,8,11,749,160,16.7,5.2,953.67,34.998,156315.641,150309.188
3,8,12,880,125,16.7,6.2,1032.683,34.546,169646.656,163030.172
3,8,13,703,199,16.7,6.2,906.844,32.488,150415.234,144669.109
3,8,14,825,107,16.1,5.2,806.784,31.613,133928.5,128878.336
3,8,15,751,87,16.1,5.2,583.126,27.219,97383.656,93711.023
3,8,16,564,63,15,3.6,307.542,21.783,49763.809,47544.668
3,8,17,50,26,13.9,4.1,34.956,13.772,5754.847,4535.391
3,8,18,0,0,13.9,4.1,0,13.9,0,0
3,8,19,0,0,13.9,4.1,0,13.9,0,0
3,8,20,0,0,13.3,5.2,0,13.3,0,0
3,8,21,0,0,13.9,5.2,0,13.9,0,0
3,8,22,0,0,13.9,3.6,0,13.9,0,0
3,8,23,0,0,13.3,1.5,0,13.3,0,0
3,9,0,0,0,13.9,2.6,0,13.9,0,0
3,9,1,0,0,13.9,1.5,0,13.9,0,0
3,9,2,0,0,13.9,0,0,13.9,0,0
3,9,3,0,0,13.9,1.5,0,13.9,0,0
3,9,4,0,0,13.9,2.6,0,13.9,0,0
3,9,5,0,0,13.9,2.1,0,13.9,0,0
3,9,6,1,22,13.9,2.6,19.716,12.664,3576.26,2397.718
3,9,7,12,92,13.9,3.6,89.283,14.375,16026.536,14603.281
3,9,8,9,147,14.4,4.1,140.619,16.14,25165.758,23546.059
3,9,9,8,240,15.6,3.6,231.43,19.643,40801.441,38812.648
3,9,10,502,352,18.3,2.6,862.844,38.418,138982.188,133723.594
3,9,11,155,283,17.8,5.7,453.024,26.032,77540.641,74520.641
3,9,12,207,358,16.1,5.7,588.581,26.198,100664.656,96877.648
3,9,13,568,242,16.7,5.7,819.43,31.156,136805.688,131637.391
3,9,14,838,101,16.7,5.7,810.165,31.307,134682.031,129601.055
3,9,15,731,84,16.1,5.2,566.603,26.91,94754.352,91172.047
3,9,16,463,79,15,4.6,282.73,20.431,46415.922,44284.43
3,9,17,22,41,15,5.2,44.26,14.976,7720.049,6462.992
3,9,18,0,0,14.4,4.6,0,14.4,0,0
3,9,19,0,0,14.4,4.1,0,14.4,0,0
3,9,20,0,0,13.9,3.6,0,13.9,0,0
3,9,21,0,0,13.9,2.6,0,13.9,0,0
3,9,22,0,0,13.3,2.6,0,13.3,0,0
3,9,23,0,0,12.8,2.6,0,12.8,0,0
3,10,0,0,0,12.8,1.5,0,12.8,0,0
3,10,1,0,0,12.2,0,0,12.2,0,0
3,10,2,0,0,11.1,2.1,0,11.1,0,0
3,10,3,0,0,10.6,3.1,0,10.6,0,0
3,10,4,0,0,12.2,0,0,12.2,0,0
3,10,5,0,0,12.8,3.1,0,12.8,0,0
3,10,6,41,23,12.8,3.6,29.199,11.921,4862.369,3659.771
3,10,7,50,121,13.9,2.1,137.974,15.799,24357.877,22756.117
3,10,8,9,149,15,2.6,142.42,17.239,25362.447,23738.363
3,10,9,76,205,15.6,1.5,259.787,21.762,45301.25,43198.516
3,10,10,299,326,16.1,3.6,636.743,29.51,107157.242,103138.492
3,10,11,557,275,17.2,5.7,880.813,32.829,145919.797,140368.031
3,10,12,747,208,17.8,5.2,1008.652,37.082,163632.672,157295.141
3,10,13,122,343,16.7,6.7,477.251,24.635,82214.984,79047.281
3,10,14,263,264,16.7,6.2,502.004,24.831,86239.438,82941.586
3,10,15,349,190,15.6,6.7,424.535,22.077,73128.227,70244.227
3,10,16,464,95,15,5.2,295.591,20.026,48749.457,46557.074
3,10,17,288,25,13.9,4.6,80.317,14.659,11193.445,9868.323
3,10,18,0,0,13.3,4.6,0,13.3,0,0
3,10,19,0,0,13.3,4.1,0,13.3,0,0
3,10,20,0,0,13.9,5.7,0,13.9,0,0
3,10,21,0,0,13.9,3.6,0,13.9,0,0
3,10,22,0,0,13.3,3.1,0,13.3,0,0
3,10,23,0,0,13.3,0,0,13.3,0,0
3,11,0,0,0,12.8,2.6,0,12.8,0,0
3,11,1,0,0,13.9,2.6,0,13.9,0,0
3,11,2,0,0,13.3,1.5,0,13.3,0,0
3,11,3,0,0,13.3,1.5,0,13.3,0,0
3,11,4,0,0,12.8,2.6,0,12.8,0,0
3,11,5,0,0,12.2,0,0,12.2,0,0
3,11,6,5,20,12.8,2.1,18.451,11.573,3316.787,2143.063
3,11,7,191,94,14.4,2.1,171.332,17.177,29040.15,27332.877
3,11,8,343,180,16.1,0,400.268,31.022,65922.641,63253.602
3,11,9,555,210,17.2,2.6,682.456,33.498,112268.383,108062.148
3,11,10,620,246,17.8,4.6,863.334,35.233,141270.359,135915.984
3,11,11,647,261,17.2,5.2,959.084,35.522,156798.766,150770.719
3,11,12,650,263,17.2,5.7,967.174,34.821,158671.484,152559.438
3,11,13,627,249,16.7,7.2,881.528,30.583,147579.453,141956.328
3,11,14,564,219,16.7,5.2,711.155,30.367,118868.703,114413.773
3,11,15,447,172,16.7,6.2,476.539,24.685,80949.563,77822.211
3,11,16,128,103,16.1,7.2,155.456,17.998,26702.092,25047.971
3,11,17,17,38,15,6.2,39.416,14.698,6913.786,5672.235
3,11,18,0,0,15,5.7,0,15,0,0
3,11,19,0,0,15.6,5.7,0,15.6,0,0
3,11,20,0,0,15,4.6,0,15,0,0
3,11,21,0,0,14.4,4.1,0,14.4,0,0
3,11,22,0,0,13.9,2.6,0,13.9,0,0
3,11,23,0,0,13.3,3.6,0,13.3,0,0
3,12,0,0,0,13.3,3.1,0,13.3,0,0
3,12,1,0,0,13.3,3.6,0,13.3,0,0
3,12,2,0,0,13.3,1.5,0,13.3,0,0
3,12,3,0,0,13.3,0,0,13.3,0,0
3,12,4,0,0,13.9,1.5,0,13.9,0,0
3,12,5,0,0,13.9,3.6,0,13.9,0,0
3,12,6,2,18,13.9,3.1,16.221,12.664,2929.105,1762.561
3,12,7,7,79,14.4,2.6,74.113,14.519,13319.5,11951.7
3,12,8,6,209,15,3.1,200.48,18.336,35544.691,33684.637
3,12,9,10,251,14.4,4.1,243.272,18.624,43088.582,41042.309
3,12,10,5,333,15,3.6,321.201,21.317,56202.301,53809.23
3,12,11,0,359,16.1,4.1,342.069,22.748,59458.805,56975.074
3,12,12,100,248,17.2,4.1,359.691,24.275,62077.035,59519.102
3,12,13,71,320,15.6,4.1,386.999,23.299,67088.539,64385.316
3,12,14,1,261,15.6,7.7,245.88,18.685,43546.074,41488.191
3,12,15,37,198,15.6,7.2,216.908,18.226,38398.707,36469.344
3,12,16,252,116,14.4,6.2,224.293,17.375,38146.102,36222.926
3,12,17,13,17,14.4,6.7,17.404,13.813,3002.047,1834.154
3,12,18,0,0,14.4,4.1,0,14.4,0,0
3,12,19,0,0,14.4,6.2,0,14.4,0,0
3,12,20,0,0,13.9,4.1,0,13.9,0,0
3,12,21,0,0,13.3,3.1,0,13.3,0,0
3,12,22,0,0,12.8,3.6,0,12.8,0,0
3,12,23,0,0,12.8,2.1,0,12.8,0,0
3,13,0,0,0,13.9,1.5,0,13.9,0,0
3,13,1,0,0,13.3,2.1,0,13.3,0,0
3,13,2,0,0,13.3,2.6,0,13.3,0,0
3,13,3,0,0,12.8,3.1,0,12.8,0,0
3,13,4,0,0,12.8,2.6,0,12.8,0,0
3,13,5,0,0,13.3,2.1,0,13.3,0,0
3,13,6,0,22,13.3,2.6,19.494,11.993,3557.86,2379.66
3,13,7,1,100,14.4,2.1,92.284,15.024,16609.076,15173.726
3,13,8,11,163,16.1,2.6,156.888,18.586,27765.498,26087.318
3,13,9,56,299,16.7,3.1,343.47,23.662,59404.273,56922.074
3,13,10,659,234,17.2,4.1,891.305,35.557,145613.797,140075.141
3,13,11,573,266,17.8,5.2,886.677,34.803,145477.391,139944.563
3,13,12,604,221,18.3,6.2,877.926,33.423,145021.906,139508.547
3,13,13,506,258,18.3,6.7,776.196,31.025,129672.742,124794.695
3,13,14,849,74,16.7,7.7,779.862,28.268,131517.453,126565.172
3,13,15,821,67,16.7,6.2,597.393,26.854,99773.063,96017.313
3,13,16,686,48,15.6,6.2,335.695,20.997,53950.785,51619.344
3,13,17,286,26,14.4,7.2,77.613,14.9,10733.029,9417.048
3,13,18,0,0,13.9,5.7,0,13.9,0,0
3,13,19,0,0,13.9,5.2,0,13.9,0,0
3,13,20,0,0,13.9,7.2,0,13.9,0,0
3,13,21,0,0,13.3,3.1,0,13.3,0,0
3,13,22,0,0,13.3,0,0,13.3,0,0
3,13,23,0,0,12.8,3.6,0,12.8,0,0
3,14,0,0,0,11.7,2.6,0,11.7,0,0
3,14,1,0,0,11.1,2.1,0,11.1,0,0
3,14,2,0,0,11.1,2.1,0,11.1,0,0
3,14,3,0,0,11.1,2.6,0,11.1,0,0
3,14,4,0,0,10.6,0,0,10.6,0,0
3,14,5,0,0,11.7,2.1,0,11.7,0,0
3,14,6,190,28,11.7,3.1,59.679,11.59,8755.505,7478.373
3,14,7,351,89,13.3,3.1,232.32,17.349,38649.793,36714.266
3,14,8,64,131,13.9,4.1,162.974,16.426,28969.92,27264.256
3,14,9,81,311,16.1,4.1,375.932,23.155,65157.438,62510.707
3,14,10,95,234,16.1,3.1,330.737,23.311,57325.863,54901.719
3,14,11,134,381,15.6,3.1,537.126,27.537,91283.195,87818.344
3,14,12,321,410,15.6,4.1,774.781,31.929,128920.969,124073.008
3,14,13,15,432,15.6,5.2,433.294,23.812,74941.031,72001.555
3,14,14,10,243,15.6,5.2,234.561,19.477,41384.766,39381.398
3,14,15,4,198,14.4,5.2,186.913,17.036,33341.809,31534.303
3,14,16,1,120,13.9,7.7,111.408,14.734,20079.393,18570.779
3,14,17,32,40,13.3,7.2,43.105,13.009,7466.066,6213.907
3,14,18,0,0,13.3,9.3,0,13.3,0,0
3,14,19,0,0,13.3,5.7,0,13.3,0,0
3,14,20,0,0,13.3,6.7,0,13.3,0,0
3,14,21,0,0,13.9,6.2,0,13.9,0,0
3,14,22,0,0,12.2,7.2,0,12.2,0,0
3,14,23,0,0,11.7,4.1,0,11.7,0,0
3,15,0,0,0,11.7,10.3,0,11.7,0,0
3,15,1,0,0,11.1,8.2,0,11.1,0,0
3,15,2,0,0,10.6,5.2,0,10.6,0,0
3,15,3,0,0,10,7.2,0,10,0,0
3,15,4,0,0,9.4,4.6,0,9.4,0,0
3,15,5,0,0,10,5.7,0,10,0,0
3,15,6,136,30,10,4.6,53.521,9.691,8315.437,7046.859
3,15,7,532,67,11.1,4.6,281.611,15.531,46412.246,44280.852
3,15,8,721,98,12.8,7.7,558.854,20.505,96052.813,92426.047
3,15,9,684,169,13.9,11.3,748.583,22.302,129855.586,124970.211
3,15,10,800,159,14.4,11.3,938.065,25.17,161114.672,154892.109
3,15,11,736,234,15,13.4,1021.094,25.545,175173.094,168294.859
3,15,12,659,242,15.6,14.4,954.191,24.987,164127.906,157767.641
3,15,13,109,387,13.9,15.4,494.478,18.361,87691.813,84346.32
3,15,14,270,266,13.9,15.4,506.376,18.308,89648.125,86237.891
3,15,15,140,191,13.9,15.4,281.741,16.151,50098.449,47870.445
3,15,16,117,134,13.9,11.3,181.737,15.415,31808.094,30036.688
3,15,17,64,26,14.4,7.2,37.058,14.097,5974.319,4750.696
3,15,18,0,0,13.9,5.2,0,13.9,0,0
3,15,19,0,0,13.3,5.2,0,13.3,0,0
3,15,20,0,0,12.8,4.6,0,12.8,0,0
3,15,21,0,0,12.2,4.1,0,12.2,0,0
3,15,22,0,0,12.8,4.1,0,12.8,0,0
3,15,23,0,0,11.7,2.6,0,11.7,0,0
3,16,0,0,0,11.7,3.1,0,11.7,0,0
3,16,1,0,0,11.1,5.2,0,11.1,0,0
3,16,2,0,0,10.6,2.6,0,10.6,0,0
3,16,3,0,0,10.6,2.1,0,10.6,0,0
3,16,4,0,0,9.4,2.6,0,9.4,0,0
3,16,5,0,0,8.9,2.6,0,8.9,0,0
3,16,6,146,30,10.6,2.1,54.339,10.172,8339.033,7069.998
3,16,7,540,68,12.2,1.5,286.117,18.763,46489.086,44355.699
3,16,8,727,98,15,2.1,563.042,29.006,92996.492,89473.93
3,16,9,808,121,16.1,6.2,792.941,29.344,132996.906,127984.672
3,16,10,860,136,17.2,5.2,969.945,35.619,158399.375,152299.563
3,16,11,877,143,16.7,7.7,1057.635,32.655,175361.703,168474.438
3,16,12,881,143,16.7,8.2,1064.064,32.187,176832.641,169874.781
3,16,13,858,137,16.7,9.8,976.065,29.309,164392.063,158019.641
3,16,14,815,123,16.7,8.8,811.106,27.886,137072.281,131892.969
3,16,15,730,101,16.1,10.3,580.376,23.115,98797.867,95076.148
3,16,16,560,71,14.4,5.7,307.87,19.569,50256.461,48024.262
3,16,17,189,34,13.9,5.2,66.325,14.327,9844.206,8545.769
3,16,18,0,0,12.8,4.6,0,12.8,0,0
3,16,19,0,0,14.4,3.1,0,14.4,0,0
3,16,20,0,0,14.4,2.1,0,14.4,0,0
3,16,21,0,0,13.9,2.6,0,13.9,0,0
3,16,22,0,0,12.8,3.1,0,12.8,0,0
3,16,23,0,0,12.2,4.6,0,12.2,0,0
3,17,0,0,0,11.7,5.2,0,11.7,0,0
3,17,1,0,0,12.2,4.1,0,12.2,0,0
3,17,2,0,0,11.7,2.1,0,11.7,0,0
3,17,3,0,0,11.7,0,0,11.7,0,0
3,17,4,0,0,10.6,0,0,10.6,0,0
3,17,5,0,0,8.9,2.6,0,8.9,0,0
3,17,6,196,29,10.6,3.1,59.59,10.442,8733.049,7456.354
3,17,7,586,63,12.8,2.6,298.732,18.755,48386.559,46203.703
